punct	started	3	.	5

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	bubbled	4	Because	1
det	eggshells	3	the	2
nsubj	bubbled	4	eggshells	3
advcl	dissolved	6	bubbled	4
advmod	dissolved	6	then	5
root	.	0	dissolved	6
punct	dissolved	6	.	7

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	bubbled	3	Because	1
nsubj	bubbled	3	it	2
root	.	0	bubbled	3
punct	bubbled	3	.	4

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

root	.	0	Bubbles	1
case	eggshells	4	on	2
det	eggshells	4	the	3
nmod	Bubbles	1	eggshells	4
punct	Bubbles	1	.	5

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	were	3	Because	1
expl	were	3	there	2
root	.	0	were	3
nsubj	were	3	bubbles	4
punct	were	3	.	5

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	was	3	Because	1
expl	was	3	there	2
root	.	0	was	3
nsubj	was	3	bubbles	4
punct	was	3	.	5

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

det	bubbles	2	The	1
nsubj	made	3	bubbles	2
root	.	0	made	3
det	reaction	5	a	4
obj	made	3	reaction	5
punct	made	3	.	6

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	were	3	Because	1
expl	were	3	there	2
root	.	0	were	3
compound	bubbles	5	gas	4
nsubj	were	3	bubbles	5
punct	were	3	.	6

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	use	3	Because	1
nsubj	use	3	she	2
advcl	appeared	10	use	3
obj	use	3	eggshells	4
cc	vinegar	6	and	5
conj	eggshells	4	vinegar	6
advmod	appeared	10	then	7
amod	bubbles	9	small	8
nsubj	appeared	10	bubbles	9
root	.	0	appeared	10
advmod	were	13	then	11
expl	were	13	there	12
parataxis	appeared	10	were	13
amod	bubbles	15	more	14
nsubj	were	13	bubbles	15
det	eggshells	17	the	16
nsubj	turned	18	eggshells	17
acl:relcl	bubbles	15	turned	18
case	liquid	21	into	19
det	liquid	21	a	20
obl	turned	18	liquid	21
punct	appeared	10	.	22

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	is	4	Because	1
det	reaction	3	a	2
nsubj	is	4	reaction	3
root	.	0	is	4
mark	combines	7	where	5
nsubj	combines	7	something	6
ccomp	is	4	combines	7
cc	start	10	and	8
nsubj	start	10	changes	9
conj	combines	7	start	10
nsubj	fizz	14	which	11
cop	fizz	14	is	12
det	fizz	14	a	13
ccomp	start	10	fizz	14
cc	bubbles	16	or	15
conj	fizz	14	bubbles	16
punct	is	4	.	17

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	were	3	Because	1
expl	were	3	there	2
root	.	0	were	3
det	lot	5	a	4
nsubj	were	3	lot	5
case	bubbles	7	of	6
nmod	lot	5	bubbles	7
punct	were	3	.	8
det	one	10	That	9
root	.	8	one	10
case	effects	13	of	11
det	effects	13	the	12
nmod	one	10	effects	13
case	reaction	16	of	14
det	reaction	16	a	15
nmod	effects	13	reaction	16
punct	one	10	.	17

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	were	3	Because	1
expl	were	3	there	2
root	.	0	were	3
compound	bubbles	5	gas	4
nsubj	were	3	bubbles	5
punct	were	3	.	6

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

nsubj	reaction	5	It	1
cop	reaction	5	was	2
det	reaction	5	a	3
amod	reaction	5	slow	4
root	.	0	reaction	5
cc	reaction	19	but	6
mark	started	9	when	7
nsubj	started	9	it	8
advcl	reaction	19	started	9
mark	bubble	11	to	10
xcomp	started	9	bubble	11
cc	dissolved	15	and	12
det	shell	14	the	13
nsubj	dissolved	15	shell	14
conj	reaction	5	dissolved	15
nsubj	reaction	19	it	16
cop	reaction	19	was	17
det	reaction	19	a	18
conj	reaction	5	reaction	19
punct	reaction	5	.	20

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	was	3	Because	1
expl	was	3	there	2
root	.	0	was	3
det	lot	5	a	4
nsubj	was	3	lot	5
case	bubbles	7	of	6
nmod	lot	5	bubbles	7
case	eggshell	10	on	8
det	eggshell	10	the	9
nmod	bubbles	7	eggshell	10
mark	added	13	after	11
nsubj	added	13	she	12
advcl	was	3	added	13
det	vinegar	15	the	14
obj	added	13	vinegar	15
punct	was	3	.	16

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	saw	3	Because	1
nsubj	saw	3	she	2
root	.	0	saw	3
obj	saw	3	bubbles	4
punct	saw	3	.	5

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	put	3	Because	1
nsubj	put	3	she	2
advcl	saw	20	put	3
obj	put	3	eggshells	4
case	cup	7	in	5
det	cup	7	a	6
obl	put	3	cup	7
cc	covered	9	and	8
conj	put	3	covered	9
obj	covered	9	them	10
case	vinegar	12	with	11
obl	covered	9	vinegar	12
cc	saw	20	and	13
case	couple	16	after	14
det	couple	16	a	15
obl	saw	20	couple	16
case	days	18	of	17
nmod	couple	16	days	18
nsubj	saw	20	she	19
root	.	0	saw	20
mark	gone	24	that	21
nsubj	gone	24	they	22
cop	gone	24	were	23
ccomp	saw	20	gone	24
punct	put	3	.	25

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

det	bubbles	3	A	1
amod	bubbles	3	few	2
nsubj	came	4	bubbles	3
root	.	0	came	4
punct	came	4	.	5
root	.	5	Gas	6
punct	Gas	6	.	7

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	disappeared	5	Because	1
det	shells	4	the	2
compound	shells	4	egg	3
nsubj	disappeared	5	shells	4
root	.	0	disappeared	5
punct	disappeared	5	.	6

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

nsubj	made	2	She	1
root	.	0	made	2
obj	made	2	bubbles	3
cc	sign	9	and	4
nsubj	sign	9	that	5
cop	sign	9	is	6
det	sign	9	a	7
amod	sign	9	common	8
conj	made	2	sign	9
case	reaction	12	of	10
det	reaction	12	a	11
nmod	sign	9	reaction	12
punct	made	2	.	13

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	mix	3	Because	1
nsubj	mix	3	she	2
advcl	was	6	mix	3
advmod	mix	3	more	4
expl	was	6	there	5
root	.	0	was	6
nsubj	was	6	fizz	7
punct	was	6	.	8

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	were	3	Because	1
expl	were	3	there	2
root	.	0	were	3
amod	bubbles	5	more	4
nsubj	were	3	bubbles	5
advmod	were	3	everyday	6
punct	were	3	.	7

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	bubbled	4	Because	1
det	eggshells	3	the	2
nsubj	bubbled	4	eggshells	3
advcl	gone	13	bubbled	4
cc	gone	13	and	5
det	days	8	a	6
amod	days	8	few	7
obl:tmod	later	9	days	8
advmod	gone	13	later	9
det	eggshells	11	the	10
nsubj	gone	13	eggshells	11
cop	gone	13	were	12
root	.	0	gone	13
punct	gone	13	.	14

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

nsubj	make	3	She	1
aux	make	3	did	2
root	.	0	make	3
det	reaction	5	a	4
obj	make	3	reaction	5
mark	saw	8	because	6
nsubj	saw	8	she	7
advcl	make	3	saw	8
obj	saw	8	bubbles	9
punct	make	3	.	10

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	bubbled	3	Because	1
nsubj	bubbled	3	it	2
root	.	0	bubbled	3
punct	bubbled	3	.	4

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	gone	4	Because	1
nsubj	gone	4	it	2
cop	gone	4	was	3
root	.	0	gone	4
punct	gone	4	.	5

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

mark	had	3	Because	1
nsubj	had	3	it	2
root	.	0	had	3
obj	had	3	bubbles	4
xcomp	had	3	appearing	5
punct	had	3	.	6

det	reaction	2	A	1
nsubj:pass	indicated	4	reaction	2
aux:pass	indicated	4	was	3
root	.	0	indicated	4
case	bubbles	7	by	5
det	bubbles	7	the	6
obl	indicated	4	bubbles	7
case	gas	9	of	8
nmod	bubbles	7	gas	9
punct	material	13	(	10
det	material	13	a	11
amod	material	13	new	12
appos	gas	9	material	13
punct	material	13	)	14
aux:pass	produced	16	being	15
advcl	indicated	4	produced	16
punct	indicated	4	.	17

nsubj	bubbled	2	It	1
root	.	0	bubbled	2
nsubj	why	5	that	3
cop	why	5	is	4
ccomp	bubbled	2	why	5
punct	bubbled	2	.	6

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

discourse	solid	4	No	1
case	solid	4	because	2
det	solid	4	no	3
root	.	0	solid	4
mark	has	7	that	5
nsubj	has	7	one	6
acl	solid	4	has	7
obj	has	7	more	8
case	other	11	than	9
det	other	11	the	10
obj	has	7	other	11
case	amount	15	in	12
det	amount	15	the	13
amod	amount	15	same	14
obl	has	7	amount	15
case	water	17	of	16
nmod	amount	15	water	17
punct	solid	4	.	18

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

det	mixtures	4	No	1
advmod	mixtures	4	not	2
det	mixtures	4	all	3
nsubj	come	7	mixtures	4
cc	solutions	6	and	5
conj	mixtures	4	solutions	6
root	.	0	come	7
compound:prt	come	7	out	8
xcomp	come	7	correct	9
nsubj	needs	11	he	10
parataxis	come	7	needs	11
mark	let	13	to	12
xcomp	needs	11	let	13
obj	let	13	it	14
xcomp	let	13	sit	15
cc	let	19	or	16
nsubj	let	19	he	17
aux	let	19	should	18
conj	come	7	let	19
cc	let	23	or	20
nsubj	let	23	he	21
aux	let	23	should	22
conj	let	19	let	23
nsubj	stir	25	I	24
ccomp	let	23	stir	25
obj	stir	25	it	26
punct	come	7	.	27

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

discourse	have	5	Yes	1
mark	have	5	because	2
amod	materials	4	different	3
nsubj	have	5	materials	4
root	.	0	have	5
amod	solubility	7	different	6
obj	have	5	solubility	7
punct	have	5	.	8

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

discourse	have	5	Yes	1
mark	have	5	because	2
amod	solids	4	different	3
nsubj	have	5	solids	4
root	.	0	have	5
amod	solubility	7	different	6
obj	have	5	solubility	7
ccomp	have	5	is	8
punct	Yes	1	.	9
nsubj	used	13	Janet	10
cc	Mike	12	and	11
conj	Janet	10	Mike	12
root	.	9	used	13
amod	solids	15	different	14
obj	used	13	solids	15
punct	used	13	.	16
nsubj	wrong	19	They	17
cop	wrong	19	are	18
root	.	16	wrong	19
punct	wrong	19	.	20

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

discourse	possible	4	Yes	1
expl	possible	4	it	2
cop	possible	4	is	3
root	.	0	possible	4
det	solubility	6	both	5
nmod:poss	solubility	11	solubility	6
case	solubility	6	's	7
cop	possible	14	are	8
amod	possible	14	correct	9
amod	solubility	11	different	10
nmod:poss	possible	14	solubility	11
case	solubility	11	's	12
advmod	possible	14	very	13
conj	possible	4	possible	14
mark	able	20	because	15
det	substances	17	some	16
nsubj	able	20	substances	17
cop	able	20	are	18
advmod	able	20	more	19
advcl	possible	14	able	20
mark	dissolve	22	to	21
xcomp	able	20	dissolve	22
case	space	25	in	23
amod	space	25	less	24
obl	dissolve	22	space	25
case	others	27	than	26
obl	dissolve	22	others	27
punct	possible	4	.	28

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

discourse	has	5	Yes	1
mark	has	5	because	2
det	water	4	the	3
nsubj	has	5	water	4
root	.	0	has	5
amod	materials	7	different	6
obj	has	5	materials	7
case	it	9	in	8
nmod	materials	7	it	9
cc	have	13	and	10
det	materials	12	the	11
nsubj	have	13	materials	12
conj	has	5	have	13
amod	atoms	15	different	14
obj	have	13	atoms	15
cc	stuff	17	and	16
conj	atoms	15	stuff	17
cc	makes	20	and	18
nsubj	makes	20	that	19
conj	have	13	makes	20
obj	makes	20	changes	21
case	what	23	to	22
nmod	changes	21	what	23
acl:relcl	what	23	happens	24
case	them	26	to	25
obl	happens	24	them	26
case	water	28	in	27
obl	happens	24	water	28
cc	solubility	31	and	29
nmod:poss	solubility	31	their	30
conj	water	28	solubility	31
punct	has	5	.	32

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

discourse	has	4	No	1
mark	has	4	because	2
nsubj	has	4	it	3
root	.	0	has	4
nummod	chemicals	7	2	5
amod	chemicals	7	different	6
obj	has	4	chemicals	7
cc	have	12	and	8
nsubj	have	12	it	9
aux	have	12	does	10
advmod	have	12	not	11
conj	has	4	have	12
det	solubilities	15	the	13
amod	solubilities	15	same	14
obj	have	12	solubilities	15
punct	has	4	.	16

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

discourse	materials	7	Yes	1
mark	materials	7	because	2
nsubj	materials	7	they	3
cop	materials	7	are	4
amod	materials	7	whole	5
amod	materials	7	new	6
root	.	0	materials	7
punct	materials	7	.	8

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

mark	ingredients	5	Because	1
nsubj	ingredients	5	they	2
cop	ingredients	5	are	3
amod	ingredients	5	different	4
root	.	0	ingredients	5
punct	ingredients	5	.	6

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

discourse	ingredients	7	Yes	1
mark	ingredients	7	because	2
nsubj	ingredients	7	they	3
cop	ingredients	7	are	4
nummod	ingredients	7	2	5
amod	ingredients	7	different	6
root	.	0	ingredients	7
punct	ingredients	7	.	8

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
root	.	8	same	13
case	materials	16	for	14
det	materials	16	all	15
obl	same	13	materials	16
punct	same	13	.	17

discourse	same	12	Yes	1
mark	mixtures	7	because	2
det	solubility	4	the	3
nsubj	mixtures	7	solubility	4
cop	mixtures	7	is	5
case	mixtures	7	of	6
advcl	same	12	mixtures	7
cop	same	12	are	8
advmod	same	12	not	9
det:predet	same	12	all	10
det	same	12	the	11
root	.	0	same	12
punct	same	12	.	13

discourse	correct	7	Yes	1
punct	correct	7	,	2
nsubj	correct	7	they	3
aux	correct	7	could	4
advmod	correct	7	both	5
cop	correct	7	be	6
root	.	0	correct	7
punct	correct	7	.	8
nsubj	same	13	Solubility	9
cop	same	13	is	10
advmod	same	13	not	11
det	same	13	the	12
